year,ISO,LiNo,latitude,longitude,Breteau_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,date,
2011,26,79,22.6493216,120.3183249,1.685393258,0,1.685393258,1.648351648,10.11235955,2011/6/20,2011/6/26
2006,13,1,22.6393982,120.2869661,1.666666667,0,1.666666667,1.492537313,1.666666667,2006/3/20,2006/3/26
2006,9,41,22.6416948,120.3049893,1.666666667,0.016666667,1.666666667,1.063829787,1.666666667,2006/2/20,2006/2/26
2011,3,54,22.6355178,120.2927338,1.666666667,0,1.666666667,2.564102564,3.333333333,2011/1/10,2011/1/16
2011,1,68,22.6485655,120.3284158,1.666666667,0,1.666666667,3.125,33.33333333,2011/1/1,2011/1/2
2007,19,76,22.6445413,120.3284158,1.666666667,0,1.666666667,1.612903226,5,2007/5/7,2007/5/13
2007,2,69,22.6416229,120.3392266,1.657458564,0,1.657458564,1.875,4.972375691,2007/1/8,2007/1/14
2012,9,35,22.636206,120.3168833,1.648351648,0,1.373626374,4.316546763,74.45054945,2012/2/20,2012/2/26
2007,32,44,22.6430364,120.3049893,1.639344262,0,1.639344262,0.980392157,13.1147541,2007/8/6,2007/8/12
2007,5,47,22.6625794,120.3255327,1.639344262,0,1.639344262,1.324503311,10.6557377,2007/1/29,2007/2/4
2011,4,70,22.6378342,120.3284158,1.639344262,0,1.639344262,2.127659574,32.78688525,2011/1/17,2011/1/23
2005,18,18,22.6447551,120.2999431,1.612903226,0,1.612903226,1.470588235,22.58064516,2005/4/25,2005/5/1
2007,44,33,22.6386012,120.3053498,1.612903226,0.032258065,1.612903226,1.030927835,25.80645161,2007/10/29,2007/11/4
2011,1,41,22.6416948,120.3049893,1.606425703,0,1.606425703,2.395209581,8.835341365,2011/1/1,2011/1/2
2012,46,69,22.6416229,120.3392266,1.587301587,0,1.587301587,3.472222222,10.47619048,2012/11/5,2012/11/11
2007,3,11,22.6491501,120.3385059,1.5625,0,1.5625,1.428571429,12.5,2007/1/15,2007/1/21
2009,53,76,22.6445413,120.3284158,1.5625,0,1.5625,1.769911504,14.0625,2009/12/28,2009/12/31
2007,9,22,22.6424705,120.3125583,1.538461538,0.076923077,1.538461538,0.909090909,4.615384615,2007/2/26,2007/3/4
2012,10,76,22.6445413,120.3284158,1.538461538,0,1.538461538,4,0,2012/2/27,2012/3/4
2007,1,17,22.6458181,120.3190457,1.515151515,0,1.515151515,1.063829787,15.15151515,2007/1/1,2007/1/7
2010,46,17,22.6458181,120.3190457,1.515151515,0.015151515,1.515151515,2,36.36363636,2010/11/8,2010/11/14
2008,5,17,22.6458181,120.3190457,1.5,0,1.5,1.401869159,16.5,2008/1/28,2008/2/3
2012,9,55,22.6403863,120.3096749,1.5,0,1.5,4.47761194,0,2012/2/20,2012/2/26
2008,1,66,22.6402174,120.3298573,1.5,0,1.5,1.470588235,9,2008/1/1,2008/1/6
2008,1,73,22.6366358,120.3341816,1.5,0.01,3,1.321585903,23,2008/1/1,2008/1/6
2012,7,17,22.6458181,120.3190457,1.498127341,0,1.123595506,2.469135802,0,2012/2/6,2012/2/12
2006,46,16,22.6480125,120.32301,1.492537313,0,1.492537313,1.098901099,29.85074627,2006/11/6,2006/11/12
2011,26,24,22.6432131,120.3154416,1.492537313,0.014925373,1.492537313,1.25,4.47761194,2011/6/20,2011/6/26
2006,43,80,22.6556903,120.3215685,1.492537313,0,1.492537313,0.900900901,11.94029851,2006/10/16,2006/10/22
2006,48,84,22.6509951,120.3215685,1.492537313,0,1.492537313,0.970873786,4.47761194,2006/11/20,2006/11/26
2012,12,11,22.6491501,120.3385059,1.485148515,0,1.485148515,5.263157895,0,2012/3/12,2012/3/18
2011,1,33,22.6386012,120.3053498,1.477832512,0,1.477832512,2.43902439,13.30049261,2011/1/1,2011/1/2
2011,1,52,22.6420718,120.2999431,1.470588235,0,0.735294118,1.904761905,5.147058824,2011/1/1,2011/1/2
2011,4,66,22.6402174,120.3298573,1.470588235,0,1.470588235,2.43902439,8.088235294,2011/1/17,2011/1/23
2007,3,72,22.6396034,120.3457126,1.470588235,0,1.470588235,1.960784314,2.941176471,2007/1/15,2007/1/21
2006,45,84,22.6509951,120.3215685,1.470588235,0.014705882,1.470588235,1.369863014,5.882352941,2006/10/30,2006/11/5
2012,8,14,22.6449684,120.3457126,1.463414634,0,1.463414634,3.797468354,0,2012/2/13,2012/2/19
2007,2,49,22.6625156,120.3161625,1.463414634,0,1.463414634,1.45631068,6.829268293,2007/1/8,2007/1/14
2012,8,79,22.6493216,120.3183249,1.452784504,0,1.210653753,2.409638554,30.26634383,2012/2/13,2012/2/19
2007,6,64,22.6351375,120.3413886,1.449275362,0,1.449275362,1.568627451,29.71014493,2007/2/5,2007/2/11
2012,16,51,22.6762937,120.3240912,1.442307692,0,1.442307692,5.660377358,0,2012/4/9,2012/4/15
2012,5,17,22.6458181,120.3190457,1.435406699,0,0.956937799,3.125,2.870813397,2012/1/23,2012/1/29
2011,1,5,22.6367146,120.2869661,1.428571429,0,0.952380952,2.362204724,12.38095238,2011/1/1,2011/1/2
2012,1,67,22.643232,120.3331006,1.428571429,0,1.428571429,2.43902439,13.33333333,2012/1/1,2012/1/1
2012,7,5,22.6367146,120.2869661,1.388888889,0.003472222,1.388888889,2.150537634,11.11111111,2012/2/6,2012/2/12
2011,44,30,22.6389998,120.3179645,1.369863014,0,1.369863014,2.631578947,16.43835616,2011/10/24,2011/10/30
2011,52,69,22.6416229,120.3392266,1.351351351,0,1.351351351,2.222222222,6.756756757,2011/12/19,2011/12/25
2007,1,62,22.6392101,120.2894895,1.34529148,0,1.34529148,1.2,26.4573991,2007/1/1,2007/1/7
2012,11,24,22.6432131,120.3154416,1.333333333,0,1.333333333,4.545454545,0,2012/3/5,2012/3/11
2012,10,51,22.6762937,120.3240912,1.333333333,0,1.333333333,4.255319149,0,2012/2/27,2012/3/4
2011,1,57,22.6432638,120.300664,1.333333333,0,1.333333333,1.886792453,6.666666667,2011/1/1,2011/1/2
2012,14,71,22.6375204,120.34283,1.333333333,0,1.333333333,3.389830508,0,2012/3/26,2012/4/1
2012,7,84,22.6509951,120.3215685,1.333333333,0,1.333333333,2.898550725,7.333333333,2012/2/6,2012/2/12
2011,16,85,22.6594543,120.3212081,1.333333333,0,0.666666667,2.197802198,14.66666667,2011/4/11,2011/4/17
2012,7,24,22.6432131,120.3154416,1.324503311,0,1.324503311,1.851851852,0,2012/2/6,2012/2/12
2012,9,39,22.633484,120.3186853,1.324503311,0,0.662251656,3.389830508,16.55629139,2012/2/20,2012/2/26
2012,11,75,22.6384195,120.3385059,1.324503311,0,0.662251656,4.444444444,0,2012/3/5,2012/3/11
2012,9,29,22.6494122,120.3017453,1.320132013,0,0.660066007,3.278688525,0,2012/2/20,2012/2/26
2012,7,31,22.639853,120.3219289,1.315789474,0,1.315789474,2.898550725,0,2012/2/6,2012/2/12
2012,12,68,22.6485655,120.3284158,1.31147541,0,1.31147541,4.761904762,0,2012/3/12,2012/3/18
2012,17,83,22.651373,120.3165229,1.307189542,0,0.653594771,4.081632653,0,2012/4/16,2012/4/22
2011,1,13,22.6507594,120.3323798,1.304347826,0,1.304347826,2.325581395,21.73913043,2011/1/1,2011/1/2
2012,9,36,22.6386344,120.3100354,1.298701299,0,1.298701299,6.451612903,0,2012/2/20,2012/2/26
2012,7,48,22.6665247,120.3291365,1.298701299,0,0.865800866,3.191489362,8.658008658,2012/2/6,2012/2/12
2011,34,79,22.6493216,120.3183249,1.298701299,0,1.298701299,4,6.493506494,2011/8/15,2011/8/21
2012,3,51,22.6762937,120.3240912,1.290322581,0.077419355,1.290322581,4.166666667,5.161290323,2012/1/9,2012/1/15
2012,7,62,22.6392101,120.2894895,1.282051282,0,1.282051282,1.612903226,19.23076923,2012/2/6,2012/2/12
2012,3,45,22.6691445,120.3197665,1.27388535,0.006369427,1.27388535,3.448275862,13.37579618,2012/1/9,2012/1/15
2012,14,66,22.6402174,120.3298573,1.27388535,0,1.27388535,3.703703704,0,2012/3/26,2012/4/1
2012,17,9,22.6527321,120.3341816,1.25,0,1.25,2.857142857,0,2012/4/16,2012/4/22
2012,6,86,22.6523825,120.3132792,1.244813278,0,0.829875519,2.027027027,1.244813278,2012/1/30,2012/2/5
2010,48,24,22.6432131,120.3154416,1.226993865,0,1.226993865,1.960784314,5.521472393,2010/11/22,2010/11/28
2011,22,24,22.6432131,120.3154416,1.219512195,0.024390244,1.219512195,1.111111111,18.29268293,2011/5/23,2011/5/29
2010,40,5,22.6367146,120.2869661,1.185770751,0,0.790513834,1.851851852,9.881422925,2010/9/27,2010/10/3
2011,1,32,22.6395987,120.3150812,1.185770751,0,0.790513834,2.325581395,13.04347826,2011/1/1,2011/1/2
2012,17,65,22.6473667,120.3341816,1.185770751,0,1.185770751,4.166666667,0,2012/4/16,2012/4/22
2008,2,47,22.6625794,120.3255327,1.13960114,0,1.13960114,1.033591731,7.122507123,2008/1/7,2008/1/13
2011,4,74,22.6403602,120.3356231,1.136363636,0,1.136363636,2.702702703,11.36363636,2011/1/17,2011/1/23
2011,29,76,22.6445413,120.3284158,1.111111111,0,1.111111111,0.847457627,2.222222222,2011/7/11,2011/7/17
2011,34,64,22.6351375,120.3413886,1.086956522,0,1.086956522,1.449275362,3.260869565,2011/8/15,2011/8/21
2009,19,34,22.6387562,120.2981408,1.063829787,0,1.063829787,0.952380952,8.510638298,2009/5/4,2009/5/10
2006,46,49,22.6625156,120.3161625,1.063829787,0.021276596,1.063829787,0.746268657,1.063829787,2006/11/6,2006/11/12
2008,12,76,22.6445413,120.3284158,1.052631579,0.084210526,1.052631579,0.606060606,17.89473684,2008/3/17,2008/3/23
2011,24,13,22.6507594,120.3323798,1.041666667,0,1.041666667,1.666666667,2.083333333,2011/6/6,2011/6/12
2011,25,16,22.6480125,120.32301,1.030927835,0.010309278,1.030927835,1.219512195,5.154639175,2011/6/13,2011/6/19
2011,10,4,22.6366375,120.2905709,1,0,1,1.960784314,5,2011/2/28,2011/3/6
2007,50,8,22.6448263,120.3399473,1,0,1,0.806451613,6,2007/12/10,2007/12/16
2012,17,11,22.6491501,120.3385059,1,0,1,2.53164557,0,2012/4/16,2012/4/22
2011,4,12,22.6572136,120.3255327,1,0,1,1.785714286,20,2011/1/17,2011/1/23
2011,3,15,22.6568351,120.330578,1,0,1,1.724137931,10,2011/1/10,2011/1/16
2011,4,15,22.6568351,120.330578,1,0,1,1.923076923,10,2011/1/17,2011/1/23
2012,3,15,22.6568351,120.330578,1,0,1,1.694915254,20,2012/1/9,2012/1/15
2010,13,16,22.6480125,120.32301,1,0.03,1,0.854700855,11,2010/3/22,2010/3/28
2011,11,25,22.6471059,120.2966989,1,0.01,1,2.083333333,10,2011/3/7,2011/3/13
2011,3,25,22.6471059,120.2966989,1,0,1,2.325581395,15,2011/1/10,2011/1/16
2011,9,25,22.6471059,120.2966989,1,0,1,2.380952381,2,2011/2/21,2011/2/27
2012,13,29,22.6494122,120.3017453,1,0,1,4.166666667,3,2012/3/19,2012/3/25
2012,15,30,22.6389998,120.3179645,1,0,1,3.703703704,0,2012/4/2,2012/4/8
2008,5,34,22.6387562,120.2981408,1,0.01,1,1.449275362,17,2008/1/28,2008/2/3
2011,3,35,22.636206,120.3168833,1,0.01,1,2.43902439,5,2011/1/10,2011/1/16
2010,12,40,22.6390265,120.2855241,1,0,1,1.098901099,2,2010/3/15,2010/3/21
2011,4,42,22.6443781,120.3049893,1,0,1,1.408450704,5,2011/1/17,2011/1/23
2011,8,43,22.6405028,120.3042684,1,0,1,1.785714286,10,2011/2/14,2011/2/20
2011,3,47,22.6625794,120.3255327,1,0,1,2.272727273,5,2011/1/10,2011/1/16
2010,13,52,22.6420718,120.2999431,1,0,1,0.909090909,4,2010/3/22,2010/3/28
2012,3,53,22.638573,120.2941757,1,0,1,1.923076923,0,2012/1/9,2012/1/15
2010,10,61,22.6364107,120.2948966,1,0.08,1,0.909090909,3,2010/3/1,2010/3/7
2012,11,63,22.6437991,120.3255327,1,0,1,3.174603175,0,2012/3/5,2012/3/11
2012,13,65,22.6473667,120.3341816,1,0,1,1.351351351,15,2012/3/19,2012/3/25
2011,3,68,22.6485655,120.3284158,1,0,1,1.219512195,5,2011/1/10,2011/1/16
2011,8,68,22.6485655,120.3284158,1,0,1,1.388888889,2,2011/2/14,2011/2/20
2012,14,72,22.6396034,120.3457126,1,0,1,3.333333333,0,2012/3/26,2012/4/1
2006,42,80,22.6556903,120.3215685,1,0,1,0.943396226,0,2006/10/9,2006/10/15
2011,4,80,22.6556903,120.3215685,1,0,1,2.083333333,5,2011/1/17,2011/1/23
2012,10,80,22.6556903,120.3215685,1,0,1,3.225806452,0,2012/2/27,2012/3/4
2011,31,85,22.6594543,120.3212081,1,0.07,1,1.886792453,20,2011/7/25,2011/7/31
2011,4,85,22.6594543,120.3212081,1,0,1,2.040816327,5,2011/1/17,2011/1/23
2012,16,86,22.6523825,120.3132792,1,0,1,3.846153846,0,2012/4/9,2012/4/15
2008,1,48,22.6665247,120.3291365,0.995024876,0,0.497512438,0.865800866,23.38308458,2008/1/1,2008/1/6
2008,2,51,22.6762937,120.3240912,0.994318182,0,0.994318182,0.889453621,6.392045455,2008/1/7,2008/1/13
2012,15,4,22.6366375,120.2905709,0.99009901,0,0.99009901,4.545454545,0,2012/4/2,2012/4/8
2010,12,11,22.6491501,120.3385059,0.99009901,0,0.99009901,1,8.910891089,2010/3/15,2010/3/21
2010,12,13,22.6507594,120.3323798,0.99009901,0.00990099,0.99009901,0.952380952,22.77227723,2010/3/15,2010/3/21
2010,10,59,22.6437128,120.2985012,0.99009901,0.02970297,0.99009901,1.063829787,9.900990099,2010/3/1,2010/3/7
2012,13,14,22.6449684,120.3457126,0.985221675,0,0.985221675,3.03030303,0,2012/3/19,2012/3/25
2012,5,45,22.6691445,120.3197665,0.985221675,0,0.492610837,2.5,4.926108374,2012/1/23,2012/1/29
2012,13,47,22.6625794,120.3255327,0.980392157,0,0.980392157,2.857142857,0,2012/3/19,2012/3/25
2010,12,66,22.6402174,120.3298573,0.980392157,0,0.980392157,0.961538462,5.882352941,2010/3/15,2010/3/21
2010,12,82,22.6513662,120.32301,0.980392157,0,0.980392157,0.8,1.960784314,2010/3/15,2010/3/21
2010,12,83,22.651373,120.3165229,0.980392157,0,0.980392157,0.819672131,10.78431373,2010/3/15,2010/3/21
2010,12,84,22.6509951,120.3215685,0.980392157,0,0,0.826446281,32.35294118,2010/3/15,2010/3/21
2012,8,8,22.6448263,120.3399473,0.975609756,0,0.975609756,2.06185567,0,2012/2/13,2012/2/19
2010,10,26,22.6466511,120.3053498,0.970873786,0,0.970873786,0.847457627,3.883495146,2010/3/1,2010/3/7
2012,11,30,22.6389998,120.3179645,0.970873786,0,0.970873786,2,0,2012/3/5,2012/3/11
2012,6,51,22.6762937,120.3240912,0.970873786,0,0.970873786,1.98019802,5.825242718,2012/1/30,2012/2/5
2012,7,51,22.6762937,120.3240912,0.970873786,0,0.485436893,2.298850575,2.427184466,2012/2/6,2012/2/12
2010,12,55,22.6403863,120.3096749,0.970873786,0,0.970873786,0.793650794,2.912621359,2010/3/15,2010/3/21
2012,9,59,22.6437128,120.2985012,0.970873786,0,0.970873786,4.166666667,0,2012/2/20,2012/2/26
2010,12,62,22.6392101,120.2894895,0.970873786,0,0.970873786,0.952380952,24.27184466,2010/3/15,2010/3/21
2012,17,81,22.6524079,120.3244516,0.970873786,0,0.970873786,3.773584906,0,2012/4/16,2012/4/22
2010,12,60,22.6430695,120.3096749,0.961538462,0,0.961538462,0.793650794,1.923076923,2010/3/15,2010/3/21
2012,9,81,22.6524079,120.3244516,0.956937799,0,0.956937799,2.666666667,0,2012/2/20,2012/2/26
2008,1,6,22.6352957,120.2905709,0.952380952,0.023809524,0.952380952,0.873362445,13.33333333,2008/1/1,2008/1/6
2010,10,52,22.6420718,120.2999431,0.952380952,0.00952381,0.952380952,0.917431193,11.42857143,2010/3/1,2010/3/7
2010,12,77,22.6458505,120.3237308,0.952380952,0,0.952380952,0.833333333,2.857142857,2010/3/15,2010/3/21
2010,12,86,22.6523825,120.3132792,0.952380952,0,0.952380952,0.746268657,15.23809524,2010/3/15,2010/3/21
2012,10,13,22.6507594,120.3323798,0.943396226,0,0.943396226,2.702702703,0,2012/2/27,2012/3/4
2012,3,71,22.6375204,120.34283,0.943396226,0.009433962,0.943396226,3.125,2.830188679,2012/1/9,2012/1/15
2012,17,14,22.6449684,120.3457126,0.930232558,0,0.930232558,3.125,0,2012/4/16,2012/4/22
2010,52,57,22.6432638,120.300664,0.925925926,0.027777778,0.925925926,1.298701299,10.18518519,2010/12/20,2010/12/26
2012,8,76,22.6445413,120.3284158,0.925925926,0,0.925925926,1.587301587,0,2012/2/13,2012/2/19
2011,2,71,22.6375204,120.34283,0.917431193,0,0.917431193,1.388888889,4.587155963,2011/1/3,2011/1/9
2012,13,49,22.6625156,120.3161625,0.913242009,0,0.913242009,2.898550725,0,2012/3/19,2012/3/25
2011,32,46,22.6638891,120.3208477,0.909090909,0.027272727,0.909090909,1.219512195,27.27272727,2011/8/1,2011/8/7
2012,16,62,22.6392101,120.2894895,0.896860987,0,0.896860987,2.941176471,0,2012/4/9,2012/4/15
2012,13,45,22.6691445,120.3197665,0.892857143,0,0.892857143,2.941176471,0,2012/3/19,2012/3/25
2012,5,49,22.6625156,120.3161625,0.892857143,0,0.446428571,2,0.892857143,2012/1/23,2012/1/29
2010,44,30,22.6389998,120.3179645,0.891530461,0.001485884,0.742942051,2.040816327,6.092124814,2010/10/25,2010/10/31
2010,50,30,22.6389998,120.3179645,0.884955752,0,0.884955752,1.724137931,7.817109145,2010/12/6,2010/12/12
2010,41,30,22.6389998,120.3179645,0.872093023,0,0.872093023,1.764705882,11.62790698,2010/10/4,2010/10/10
2012,10,48,22.6665247,120.3291365,0.869565217,0,0.869565217,2.597402597,0,2012/2/27,2012/3/4
2007,5,68,22.6485655,120.3284158,0.862068966,0,0.862068966,0.934579439,2.586206897,2007/1/29,2007/2/4
2006,46,4,22.6366375,120.2905709,0.826446281,0,0.826446281,0.649350649,4.132231405,2006/11/6,2006/11/12
2011,1,3,22.643491,120.2963385,0.816326531,0,0.408163265,1.307189542,3.673469388,2011/1/1,2011/1/2
2012,5,57,22.6432638,120.300664,0.81300813,0,0.81300813,2.083333333,5.691056911,2012/1/23,2012/1/29
2012,13,48,22.6665247,120.3291365,0.8,0,0.8,2.666666667,0,2012/3/19,2012/3/25
2012,1,86,22.6523825,120.3132792,0.784313725,0.007843137,0.784313725,1.694915254,4.705882353,2012/1/1,2012/1/1
2011,2,41,22.6416948,120.3049893,0.769230769,0,0.769230769,1.351351351,2.307692308,2011/1/3,2011/1/9
2011,1,63,22.6437991,120.3255327,0.731707317,0,0.731707317,0.986842105,3.658536585,2011/1/1,2011/1/2
2011,6,77,22.6458505,120.3237308,0.709219858,0,0.709219858,1.428571429,6.382978723,2011/1/31,2011/2/6
2010,45,81,22.6524079,120.3244516,0.709219858,0,0.709219858,1.098901099,4.964539007,2010/11/1,2010/11/7
2012,8,53,22.638573,120.2941757,0.694444444,0.003472222,0.694444444,1.315789474,6.25,2012/2/13,2012/2/19
2011,2,56,22.6409958,120.2938152,0.680272109,0,0.680272109,1.315789474,3.401360544,2011/1/3,2011/1/9
2012,13,9,22.6527321,120.3341816,0.666666667,0,0.666666667,2.43902439,0,2012/3/19,2012/3/25
2012,3,10,22.6535995,120.3251724,0.666666667,0,0.666666667,1.694915254,1.333333333,2012/1/9,2012/1/15
2012,3,12,22.6572136,120.3255327,0.666666667,0.006666667,0.666666667,1.612903226,1.333333333,2012/1/9,2012/1/15
2012,5,16,22.6480125,120.32301,0.666666667,0,0.666666667,1.785714286,0.666666667,2012/1/23,2012/1/29
2012,14,24,22.6432131,120.3154416,0.666666667,0,0.666666667,2.127659574,0,2012/3/26,2012/4/1
2012,11,64,22.6351375,120.3413886,0.666666667,0,0.666666667,1.960784314,0,2012/3/5,2012/3/11
2011,16,79,22.6493216,120.3183249,0.666666667,0,0.666666667,0.925925926,4.666666667,2011/4/11,2011/4/17
2008,2,50,22.6709279,120.3240912,0.66518847,0,0.66518847,0.531914894,3.99113082,2008/1/7,2008/1/13
2012,8,75,22.6384195,120.3385059,0.662251656,0,0.662251656,1.754385965,0,2012/2/13,2012/2/19
2012,13,84,22.6509951,120.3215685,0.662251656,0,0.662251656,2.272727273,0,2012/3/19,2012/3/25
2012,3,84,22.6509951,120.3215685,0.662251656,0.006622517,0.662251656,1.851851852,1.986754967,2012/1/9,2012/1/15
2012,8,34,22.6387562,120.2981408,0.657894737,0,0.657894737,2.127659574,2.631578947,2012/2/13,2012/2/19
2012,10,46,22.6638891,120.3208477,0.657894737,0,0.657894737,1.818181818,0,2012/2/27,2012/3/4
2012,12,82,22.6513662,120.32301,0.657894737,0,0.657894737,2.173913043,0,2012/3/12,2012/3/18
2012,12,24,22.6432131,120.3154416,0.653594771,0,0.653594771,1.960784314,0,2012/3/12,2012/3/18
2011,2,38,22.636999,120.3049893,0.653594771,0,0.653594771,1.639344262,11.11111111,2011/1/3,2011/1/9
2012,17,66,22.6402174,120.3298573,0.653594771,0,0.653594771,2.127659574,0,2012/4/16,2012/4/22
2012,12,70,22.6378342,120.3284158,0.653594771,0,0.653594771,2.173913043,0,2012/3/12,2012/3/18
2012,13,79,22.6493216,120.3183249,0.653594771,0,0.653594771,2.127659574,0,2012/3/19,2012/3/25
2012,8,66,22.6402174,120.3298573,0.649350649,0,0.649350649,1.25,0,2012/2/13,2012/2/19
2012,2,77,22.6458505,120.3237308,0.649350649,0,0.649350649,1.492537313,0,2012/1/2,2012/1/8
2012,8,56,22.6409958,120.2938152,0.64516129,0,0.64516129,2.127659574,2.580645161,2012/2/13,2012/2/19
2012,2,74,22.6403602,120.3356231,0.64516129,0,0.64516129,1.098901099,0.64516129,2012/1/2,2012/1/8
2012,5,24,22.6432131,120.3154416,0.641025641,0,0.641025641,1.098901099,2.564102564,2012/1/23,2012/1/29
2012,12,72,22.6396034,120.3457126,0.641025641,0,0.641025641,2.040816327,0,2012/3/12,2012/3/18
2011,1,53,22.638573,120.2941757,0.638977636,0,0.638977636,1.176470588,4.153354633,2011/1/1,2011/1/2
2008,50,38,22.636999,120.3049893,0.636942675,0,0,0.64516129,3.821656051,2008/12/8,2008/12/14
2012,3,46,22.6638891,120.3208477,0.636942675,0,0.636942675,1.369863014,1.27388535,2012/1/9,2012/1/15
2012,10,63,22.6437991,120.3255327,0.636942675,0,0.636942675,2.564102564,0,2012/2/27,2012/3/4
2012,14,70,22.6378342,120.3284158,0.636942675,0,0.636942675,2.325581395,0,2012/3/26,2012/4/1
2012,16,74,22.6403602,120.3356231,0.628930818,0,0.628930818,2.631578947,0,2012/4/9,2012/4/15
2012,15,83,22.651373,120.3165229,0.628930818,0,0.628930818,2.5,0,2012/4/2,2012/4/8
2012,10,50,22.6709279,120.3240912,0.625,0,0.625,1.612903226,0,2012/2/27,2012/3/4
2012,9,84,22.6509951,120.3215685,0.625,0,0.625,1.639344262,0,2012/2/20,2012/2/26
2012,2,69,22.6416229,120.3392266,0.621118012,0,0.621118012,1.388888889,1.863354037,2012/1/2,2012/1/8
2012,13,46,22.6638891,120.3208477,0.617283951,0,0.617283951,2.173913043,0,2012/3/19,2012/3/25
2012,14,73,22.6366358,120.3341816,0.617283951,0,0.617283951,1.886792453,0,2012/3/26,2012/4/1
2012,1,42,22.6443781,120.3049893,0.602409639,0,0.602409639,1.785714286,3.012048193,2012/1/1,2012/1/1
2012,5,3,22.643491,120.2963385,0.588235294,0,0.588235294,1.639344262,2.352941176,2012/1/23,2012/1/29
2012,2,81,22.6524079,120.3244516,0.578034682,0.005780347,0.578034682,0.980392157,17.34104046,2012/1/2,2012/1/8
